Right Pocket;;;;
time;Ax;Ay;Az;
1684403112322003200;0.7966289520263672;-2.2265305519104004;1.6035479307174683;biking
1684403112342003700;0.9799618721008301;-2.8528976440429688;1.7769699096679688;biking
1684403112362003000;0.5131163597106934;-3.655740261077881;1.4721826314926147;biking
1684403112382006300;0.8127121925354004;-4.282777309417725;1.3277333974838257;biking
1684403112402003700;1.1006073951721191;-3.8848724365234375;1.6877707242965698;biking
1684403112422003000;1.0653681755065918;-2.9622654914855957;1.4692401885986328;biking
1684403112442003500;0.5992264747619629;-2.448913097381592;1.1518069505691528;biking
1684403112462003000;0.2707195281982422;-2.4829049110412598;1.0814194679260254;biking
1684403112482004700;0.4309697151184082;-2.6045026779174805;0.9244434833526611;biking
1684403112502003700;0.5391168594360352;-2.523576259613037;0.5767838954925537;biking
1684403112522002200;0.6605310440063477;-2.6803126335144043;0.021427154541015625;biking
1684403112542003700;0.7076983451843262;-2.8128809928894043;0.0652616024017334;biking
1684403112562018000;0.7936954498291016;-2.810657024383545;0.3162841796875;biking
1684403112582003000;0.7408056259155273;-2.2640113830566406;0.5269582271575928;biking
1684403112602002700;0.5481739044189453;-1.7154459953308105;0.3333594799041748;biking
1684403112622006500;-0.13542461395263672;-1.1746087074279785;-0.011803388595581055;biking
1684403112642005800;-0.512446403503418;-1.098330020904541;0.5236252546310425;biking
1684403112662005500;-0.16555261611938477;-0.9322662353515625;1.4297735691070557;biking
1684403112682004000;0.6888256072998047;-0.6802597045898438;1.8591347932815552;biking
1684403112702002000;1.4211664199829102;-0.5556640625;1.1289973258972168;biking
1684403112722002200;1.543785572052002;-0.22301721572875977;-0.23884010314941406;biking
1684403112742002200;1.6834611892700195;-0.16147899627685547;-0.6178152561187744;biking
1684403112762003000;1.850813388824463;-0.45538854598999023;-0.1267077922821045;biking
1684403112782003700;1.6788501739501953;-0.35688304901123047;0.10106897354125977;biking
1684403112802012700;1.79917573928833;-0.015339374542236328;-0.24032330513000488;biking
1684403112822002400;2.0426101684570312;0.15127182006835938;-0.12886428833007812;biking
1684403112842008800;2.171060562133789;0.32210588455200195;0.023500442504882812;biking
1684403112862007300;2.2611279487609863;0.6198687553405762;0.2860994338989258;biking
1684403112882005000;2.2295875549316406;0.9761853218078613;0.20435476303100586;biking
1684403112902003200;1.9759273529052734;1.151705265045166;0.2188408374786377;biking
1684403112922010600;1.6892881393432617;1.4139375686645508;0.2377912998199463;biking
1684403112942004000;1.3209095001220703;2.1112961769104004;-0.6358039379119873;biking
1684403112962006800;0.8207249641418457;2.585409164428711;-0.5192921161651611;biking
1684403112982006000;1.114236831665039;2.8314156532287598;0.42404985427856445;biking
1684403113002004700;1.7450499534606934;3.109929323196411;-0.3353900909423828;biking
1684403113022004500;1.9055900573730469;3.5972235202789307;0.05442643165588379;biking
1684403113042003500;1.3639516830444336;4.006303787231445;-0.61588454246521;biking
1684403113062004500;0.8106241226196289;3.539698600769043;-0.3819584846496582;biking
1684403113082004500;0.6367683410644531;3.551239490509033;-0.18226194381713867;biking
1684403113102003200;-0.050255775451660156;4.476382255554199;-0.056296586990356445;biking
1684403113122003500;-0.7528958320617676;4.827394485473633;-0.3011653423309326;biking
1684403113142003500;-0.7004880905151367;4.536769390106201;-0.12056732177734375;biking
1684403113162004700;-1.0530261993408203;4.281293869018555;-0.16460847854614258;biking
1684403113182002700;-0.8030910491943359;4.08070182800293;-0.3547401428222656;biking
1684403113202002200;-0.5690770149230957;3.79282808303833;-0.20654082298278809;biking
1684403113222003500;-0.3117690086364746;3.3762435913085938;0.07414102554321289;biking
1684403113242003200;-0.22827816009521484;2.7472333908081055;0.07071876525878906;biking
1684403113262004000;0.08482027053833008;1.8945348262786865;-0.007658481597900391;biking
1684403113282005500;0.11109209060668945;1.3818860054016113;0.6731641292572021;biking
1684403113302004000;-0.4233126640319824;1.1993093490600586;1.0099680423736572;biking
1684403113322006500;-0.6426339149475098;1.088597297668457;0.4885852336883545;biking
1684403113342001700;-0.3531632423400879;0.817133903503418;0.635939359664917;biking
1684403113362004000;-0.2731313705444336;0.29619741439819336;0.9511771202087402;biking
1684403113382005000;-0.0701289176940918;-0.3247394561767578;1.024225115776062;biking
1684403113402008300;0.6499333381652832;-1.1063165664672852;0.9495178461074829;biking
1684403113422010600;1.2592597007751465;-1.6444129943847656;1.1847095489501953;biking
1684403113442007300;2.1609878540039062;-2.0743813514709473;0.9521915912628174;biking
1684403113461997300;3.0685462951660156;-2.0881762504577637;1.3361849784851074;biking
1684403113482006500;3.562955856323242;-1.1008620262145996;1.1130276918411255;biking
1684403113502008000;3.349642753601074;1.0712556838989258;2.3419241905212402;biking
1684403113522005000;4.141700267791748;3.3407580852508545;1.8962502479553223;biking
1684403113542007800;4.756311416625977;4.914018154144287;1.4746034145355225;biking
1684403113562005800;4.410240173339844;3.630070209503174;1.724736213684082;biking
1684403113582004500;3.9115233421325684;0.6088509559631348;1.775890588760376;biking
1684403113602004500;2.9081077575683594;0.14667844772338867;1.7485932111740112;biking
1684403113622002700;2.562896251678467;0.5997405052185059;0.9194583892822266;biking
1684403113642005500;2.257681369781494;0.7683229446411133;1.026383876800537;biking
1684403113662005200;2.3233542442321777;0.8014736175537109;0.6339150667190552;biking
1684403113682010600;2.272902011871338;0.5019006729125977;0.5152690410614014;biking
1684403113702007600;2.163878917694092;0.06199169158935547;0.6440799236297607;biking
1684403113722003500;2.127894878387451;-0.06285238265991211;0.6453584432601929;biking
1684403113742006500;2.254422664642334;0.3480191230773926;0.6459360122680664;biking
1684403113762005200;2.183053970336914;0.727684497833252;0.5950989723205566;biking
1684403113782006800;1.920602798461914;0.7009005546569824;0.7535059452056885;biking
1684403113802006500;1.3149604797363281;0.3032569885253906;0.43766260147094727;biking
1684403113822005200;0.9844064712524414;-0.37120866775512695;0.37101876735687256;biking
1684403113842001700;0.8981809616088867;-0.5834918022155762;0.7228500843048096;biking
1684403113862001200;1.0664081573486328;0.18763160705566406;1.3602850437164307;biking
1684403113882001200;1.4112434387207031;1.1077375411987305;0.9583375453948975;biking
1684403113902001700;1.834554672241211;1.7704601287841797;0.07445669174194336;biking
1684403113922000000;2.366983413696289;2.2612762451171875;-0.16793179512023926;biking
1684403113941999900;2.242926597595215;2.5626001358032227;0.07880568504333496;biking
1684403113961999600;1.828425407409668;2.122631311416626;0.32460272312164307;biking
1684403113981998300;1.762603759765625;1.4204134941101074;0.05984318256378174;biking
1684403114001998000;1.6137990951538086;1.1172969341278076;-0.13026678562164307;biking
1684403114021996500;1.813262939453125;1.2985384464263916;0.4659566879272461;biking
1684403114041997600;1.766244888305664;1.5978546142578125;0.17728841304779053;biking
1684403114061996300;1.9125967025756836;1.7177307605743408;-0.05109262466430664;biking
1684403114082031000;1.2534503936767578;1.804875135421753;0.23714852333068848;biking
1684403114102010400;0.7489013671875;2.0637624263763428;0.209375262260437;biking
1684403114122064100;-0.5171127319335938;2.6246087551116943;-0.3498260974884033;biking
1684403114142009600;-0.8506026268005371;3.2835586071014404;-0.2108166217803955;biking
1684403114162000100;-1.5830349922180176;3.6431045532226562;-0.3736230134963989;biking
1684403114182015200;-1.0925369262695312;3.6683435440063477;0.35327041149139404;biking
1684403114201994000;-1.4527053833007812;3.846143960952759;-0.016140103340148926;biking
1684403114222015200;-1.469531536102295;3.8251781463623047;-0.23767304420471191;biking
1684403114242001200;-1.4291801452636719;4.029839515686035;-0.27801573276519775;biking
1684403114262000400;-1.79203462600708;4.193716049194336;0.3100705146789551;biking
1684403114282020400;-2.186372756958008;4.3195624351501465;-0.3108863830566406;biking
1684403114302046500;-2.6447949409484863;4.168426036834717;-0.2458094358444214;biking
1684403114322136300;-2.915827751159668;3.9178237915039062;-0.24843204021453857;biking
1684403114342002200;-2.957441806793213;3.4111671447753906;-0.28436458110809326;biking
1684403114362012000;-2.781350612640381;2.743685722351074;-0.4189620018005371;biking
1684403114382046000;-2.178837776184082;2.3388519287109375;0.04743480682373047;biking
1684403114402026200;-1.5462541580200195;2.2341485023498535;0.3127756118774414;biking
1684403114422003200;-1.5511722564697266;2.0966696739196777;0.32687413692474365;biking
1684403114442002700;-1.020357608795166;1.724074363708496;0.37124085426330566;biking
1684403114462006000;-0.5532464981079102;1.1497914791107178;0.04598093032836914;biking
1684403114482004200;-0.23300743103027344;0.4975675344467163;0.2642397880554199;biking
1684403114502003700;-0.32161903381347656;0.06972455978393555;0.39793860912323;biking
1684403114522002200;-0.6084403991699219;-0.3116995394229889;0.3014101982116699;biking
1684403114542003700;-0.8159971237182617;-0.6572479009628296;0.6892670392990112;biking
1684403114562011000;-0.6142635345458984;-1.1414037942886353;0.5916792154312134;biking
1684403114582004200;-0.13778972625732422;-1.7745821475982666;0.880206286907196;biking
1684403114602004700;0.4411478042602539;-2.4272396564483643;0.7297914028167725;biking
1684403114622002700;1.2740278244018555;-2.9618606567382812;1.0901505947113037;biking
1684403114642002400;2.208380699157715;-3.6989402770996094;0.8616492748260498;biking
1684403114662002200;2.5244741439819336;-4.012198448181152;0.8826077580451965;biking
1684403114682004700;2.3975276947021484;-3.742547035217285;0.6671844720840454;biking
1684403114702004000;1.9252510070800781;-3.0193676948547363;0.6488593816757202;biking
1684403114722001700;1.708134651184082;-2.6735808849334717;0.4425070285797119;biking
1684403114742006500;1.4872426986694336;-2.723130702972412;0.6398186683654785;biking
1684403114762002700;1.673811912536621;-3.1098084449768066;0.6760055422782898;biking
1684403114782004700;1.8247966766357422;-3.395620346069336;0.41490840911865234;biking
1684403114802006800;1.7546463012695312;-3.2536532878875732;0.36824917793273926;biking
1684403114822001000;1.27093505859375;-2.968419075012207;0.012215971946716309;biking
1684403114842005000;1.037215232849121;-2.8867781162261963;-0.5787627696990967;biking
1684403114862002200;1.2561874389648438;-3.1913106441497803;-0.761103630065918;biking
1684403114882003200;1.5178003311157227;-3.492799758911133;-0.5397729873657227;biking
1684403114902002700;1.7653961181640625;-2.9916787147521973;-0.027888894081115723;biking
1684403114922003000;1.4009742736816406;-1.8452104330062866;0.3485614061355591;biking
1684403114942005800;0.56854248046875;-1.07854425907135;0.0540010929107666;biking
1684403114962004700;-0.23180198669433594;-1.273053765296936;-0.40468335151672363;biking
1684403114982005200;-0.6744365692138672;-1.9429855346679688;-0.4077538251876831;biking
1684403115002004700;-0.5014810562133789;-1.9667285680770874;0.5337481498718262;biking
1684403115022002700;0.25232505798339844;-1.3726252317428589;1.2325650453567505;biking
1684403115042005500;0.9693918228149414;-0.8713964223861694;0.18407952785491943;biking
1684403115062008600;1.4058141708374023;-0.4132949113845825;-0.31057441234588623;biking
1684403115082002400;1.7460479736328125;-0.09686076641082764;-0.6444276571273804;biking
1684403115102002700;1.8435211181640625;-0.14028096199035645;-0.6540993452072144;biking
1684403115122011100;1.5337629318237305;-0.3525789976119995;-0.6662627458572388;biking
1684403115142006300;1.2704601287841797;-0.49645185470581055;-0.6839369535446167;biking
1684403115162010000;1.4989452362060547;-0.2788194417953491;-0.35492098331451416;biking
1684403115182012400;1.2327022552490234;-0.004480957984924316;0.12764525413513184;biking
1684403115202009300;1.127903938293457;0.12964487075805664;0.12189579010009766;biking
1684403115222004500;0.6386842727661133;0.17913329601287842;-0.05720698833465576;biking
1684403115242016800;0.13641357421875;0.47511088848114014;-0.08710896968841553;biking
1684403115262010000;-0.29508304595947266;1.010161280632019;-0.31553351879119873;biking
1684403115282010600;-0.6146936416625977;1.5253844261169434;-1.3916438817977905;biking
1684403115302013700;-1.2022490501403809;1.6552789211273193;-1.5138180255889893;biking
1684403115322008300;-1.2851567268371582;2.0679244995117188;0.0817868709564209;biking
1684403115342003200;-0.9531059265136719;2.8200528621673584;0.06067931652069092;biking
1684403115362008000;-0.6356840133666992;3.0954012870788574;-0.647580623626709;biking
1684403115382005500;-1.7043428421020508;3.0153865814208984;-0.6898777484893799;biking
1684403115402008800;-2.4111862182617188;2.6649932861328125;-0.8535584211349487;biking
1684403115422007000;-2.33370304107666;2.886425495147705;-0.15800857543945312;biking
1684403115442010000;-2.9959516525268555;3.072575092315674;-0.5926504135131836;biking
1684403115462009900;-3.325932502746582;3.07462215423584;-0.706770658493042;biking
1684403115482009000;-3.1960244178771973;3.04276704788208;-0.2590203285217285;biking
1684403115502006500;-2.893301486968994;2.632951021194458;-0.4341071844100952;biking
1684403115522008600;-2.8812527656555176;2.0759074687957764;-0.4773702621459961;biking
1684403115542008000;-2.5999293327331543;1.7424297332763672;-0.08426570892333984;biking
1684403115562031400;-2.1566920280456543;1.377777099609375;0.05379962921142578;biking
1684403115582004500;-1.3749685287475586;0.9857339859008789;0.20844542980194092;biking
1684403115602011600;-0.7426633834838867;0.6489680409431458;-0.05173659324645996;biking
1684403115622007600;-0.7085466384887695;0.20497386157512665;0.5748705863952637;biking
1684403115642013700;-0.7395162582397461;-0.2709495723247528;0.357694149017334;biking
1684403115662010600;-0.4816427230834961;-0.8819624781608582;0.4504019021987915;biking
1684403115682011000;-0.16649436950683594;-1.4645273685455322;0.31826937198638916;biking
1684403115702012400;0.1310434341430664;-2.001899003982544;0.542975664138794;biking
1684403115722016000;0.46604442596435547;-2.4463467597961426;0.8839499950408936;biking
1684403115742016000;1.0669622421264648;-2.6689751148223877;1.1054399013519287;biking
1684403115762010000;1.7928495407104492;-2.8186588287353516;0.7535756826400757;biking
1684403115782016000;1.8539295196533203;-3.1859073638916016;0.9603729248046875;biking
1684403115802011600;1.805978775024414;-3.6840972900390625;0.7314653396606445;biking
1684403115822008000;1.7986316680908203;-3.8900773525238037;0.6814831495285034;biking
1684403115842014700;1.5876855850219727;-3.6105215549468994;0.7191873788833618;biking
1684403115862008800;1.3469066619873047;-3.4490675926208496;0.5046489238739014;biking
1684403115882015500;1.3088998794555664;-3.6012840270996094;0.5518348217010498;biking
1684403115902004200;1.7160062789916992;-3.6714577674865723;0.5661457777023315;biking
1684403115922012200;2.093402862548828;-3.5307955741882324;0.3175462484359741;biking
1684403115942012400;1.9724178314208984;-3.019369125366211;0.48284316062927246;biking
1684403115962018600;1.2316608428955078;-2.4588253498077393;0.6168779730796814;biking
1684403115982008000;1.0651512145996094;-2.73344349861145;0.06996667385101318;biking
1684403116002005800;1.5235986709594727;-3.293949604034424;-0.320637583732605;biking
1684403116022005500;1.5781850814819336;-3.2236123085021973;0.07295835018157959;biking
1684403116042007600;1.821065902709961;-2.6400113105773926;0.4550802707672119;biking
1684403116062013700;1.6768217086791992;-1.9996699094772339;0.007215023040771484;biking
1684403116082001200;1.1625785827636719;-1.6917113065719604;-0.22024893760681152;biking
1684403116101997300;0.6122322082519531;-1.7372196912765503;0.17443490028381348;biking
1684403116122009300;-0.33875274658203125;-1.882660150527954;0.3485149145126343;biking
1684403116142000600;-0.4589357376098633;-1.759509801864624;0.7045600414276123;biking
1684403116162012400;-0.1867847442626953;-1.1792560815811157;0.8619519472122192;biking
1684403116182000600;0.6813802719116211;-0.6967875957489014;-0.034200310707092285;biking
1684403116202007000;1.3769187927246094;-0.4392808675765991;-0.17249822616577148;biking
1684403116222002000;1.7281370162963867;-0.3356056213378906;-0.07433974742889404;biking
1684403116242015500;1.6441965103149414;-0.27195048332214355;-0.01205432415008545;biking
1684403116262003700;1.105428695678711;-0.3042182922363281;-0.1321558952331543;biking
1684403116282004700;0.6946601867675781;-0.19710874557495117;-0.3007349967956543;biking
1684403116302005800;1.0136470794677734;0.03833198547363281;-0.31658756732940674;biking
1684403116321997300;1.0995521545410156;0.1646348237991333;-0.22422492504119873;biking
1684403116341996800;1.3524894714355469;0.2577747106552124;-0.05014026165008545;biking
1684403116362015200;1.320486068725586;0.4749542474746704;-0.052741289138793945;biking
1684403116381990400;0.5887260437011719;0.8430413007736206;-0.03151202201843262;biking
1684403116401997800;0.0764455795288086;1.2870197296142578;-0.3556860685348511;biking
1684403116421990700;-1.0125970840454102;1.8872300386428833;-0.9207146167755127;biking
1684403116442001200;-1.0473003387451172;2.506381034851074;-0.6632170677185059;biking
1684403116461999900;-0.9423131942749023;2.8047077655792236;-0.7219644784927368;biking
1684403116482009900;-1.1402578353881836;2.9108455181121826;0.3226991891860962;biking
1684403116502015200;-1.1344451904296875;2.7019271850585938;-0.13538408279418945;biking
1684403116522035500;-1.8032464981079102;2.535433292388916;-0.37838220596313477;biking
1684403116542073600;-2.362584114074707;2.610227584838867;-0.3322058916091919;biking
1684403116562368800;-3.1673126220703125;2.878986358642578;-0.4711189270019531;biking
1684403116582009600;-3.368520736694336;2.738001823425293;-0.6676522493362427;biking
1684403116601991700;-3.0064544677734375;2.7047531604766846;-0.6494219303131104;biking
1684403116621996800;-2.8806939125061035;2.784599781036377;-0.31170356273651123;biking
1684403116642022400;-2.2340574264526367;2.3227992057800293;-0.45081019401550293;biking
1684403116662004000;-2.199273109436035;1.990906000137329;-0.0873100757598877;biking
1684403116682008800;-2.3134679794311523;1.6426852941513062;-0.3267632722854614;biking
1684403116702015700;-2.1625823974609375;1.4002621173858643;-0.41625332832336426;biking
1684403116722037800;-1.7791872024536133;1.3108009099960327;-0.30304253101348877;biking
1684403116742106400;-1.3717966079711914;0.9733929634094238;0.03538811206817627;biking
1684403116762138400;-0.9750852584838867;0.4060201644897461;0.5303455591201782;biking
1684403116782012400;-0.5785436630249023;-0.22003716230392456;0.31419849395751953;biking
1684403116802037500;-0.24424457550048828;-0.7914854884147644;0.6598329544067383;biking
1684403116822026200;0.19353675842285156;-1.3979506492614746;0.6466714143753052;biking
1684403116842003700;0.7940521240234375;-1.966265320777893;1.1633349657058716;biking
1684403116862006000;0.9581298828125;-2.4779839515686035;1.1035696268081665;biking
1684403116882003700;1.0288352966308594;-2.9518704414367676;1.1129131317138672;biking
1684403116902002400;1.3801145553588867;-3.3662078380584717;0.9202696681022644;biking
1684403116922004000;1.881394386291504;-3.778593063354492;0.6946008205413818;biking
1684403116942007000;2.114919662475586;-3.868192434310913;0.8095525503158569;biking
1684403116962005200;2.1232357025146484;-3.6824584007263184;0.7256211042404175;biking
1684403116982004500;1.9136037826538086;-3.701230525970459;0.43601930141448975;biking
1684403117002008000;1.5752391815185547;-3.7576351165771484;0.3442484140396118;biking
1684403117022002000;1.451167106628418;-3.599274158477783;0.35377728939056396;biking
1684403117042005000;1.7611122131347656;-3.2816689014434814;0.18379437923431396;biking
1684403117062002700;1.726914405822754;-2.756781816482544;0.4679268002510071;biking
1684403117082003200;1.3227252960205078;-2.306119680404663;0.5113006234169006;biking
1684403117102004000;0.8267593383789062;-2.405468702316284;0.024040579795837402;biking
1684403117122007300;1.3448867797851562;-2.9745209217071533;-0.34439730644226074;biking
1684403117142004700;1.7785768508911133;-2.738722324371338;0.13728785514831543;biking
1684403117162004500;1.8116512298583984;-1.9769163131713867;0.3634437322616577;biking
1684403117182005000;1.4969844818115234;-1.3805968761444092;-0.31083130836486816;biking
1684403117202004700;0.6604242324829102;-1.3394553661346436;-0.36856865882873535;biking
1684403117222007800;0.2441844940185547;-1.7255545854568481;-0.1955164670944214;biking
1684403117242005200;0.33820056915283203;-2.2478814125061035;-0.4599999189376831;biking
1684403117262004000;0.29245471954345703;-2.723942279815674;-0.3923863172531128;biking
1684403117282005200;0.18785762786865234;-2.576366424560547;0.41930484771728516;biking
1684403117302003500;0.3295269012451172;-2.091745376586914;0.8452507257461548;biking
1684403117322005500;0.9063081741333008;-1.210293173789978;1.0220410823822021;biking
1684403117342003200;1.4417543411254883;-0.22883617877960205;0.9565922617912292;biking
1684403117362006300;1.4086055755615234;0.27215564250946045;-0.09706771373748779;biking
1684403117382005200;1.0537233352661133;0.0035010576248168945;-0.7391022443771362;biking
1684403117402005000;0.9500408172607422;-0.3325490951538086;-0.38742363452911377;biking
1684403117422004700;0.8124685287475586;-0.2627514600753784;-0.18729257583618164;biking
1684403117442003200;1.3158626556396484;0.016199827194213867;-0.35937178134918213;biking
1684403117462003000;1.4851579666137695;0.392242431640625;-0.29820942878723145;biking
1684403117482007300;1.021749496459961;0.6606490612030029;-0.0955963134765625;biking
1684403117502004700;0.6115932464599609;0.6780036687850952;0.05361342430114746;biking
1684403117522007300;0.0006570816040039062;0.8081291913986206;-0.42408299446105957;biking
1684403117542003700;-0.5851926803588867;1.231846809387207;-0.5572817325592041;biking
1684403117562025500;-0.6208314895629883;2.150308132171631;-0.5256055593490601;biking
1684403117582006300;-0.5210742950439453;2.988985538482666;-1.0810221433639526;biking
1684403117602007000;-0.9859371185302734;3.2088027000427246;-0.2707589864730835;biking
1684403117622003700;-1.1041183471679688;3.181612968444824;0.29998117685317993;biking
1684403117642005200;-1.4609880447387695;3.0346202850341797;-0.04133462905883789;biking
1684403117662005000;-1.8691940307617188;2.953217029571533;-0.05499887466430664;biking
1684403117682004500;-2.289793014526367;3.1422038078308105;0.2523493766784668;biking
1684403117702007600;-3.8216452598571777;3.132997751235962;-0.6863081455230713;biking
1684403117722004500;-3.668050765991211;2.8830084800720215;-0.8088637590408325;biking
1684403117742007600;-2.8452539443969727;2.9829864501953125;-0.4075605869293213;biking
1684403117762003500;-2.541813850402832;2.995663642883301;-0.20162951946258545;biking
1684403117782007600;-2.4346470832824707;2.7905964851379395;-0.2756919860839844;biking
1684403117802008800;-2.390885829925537;2.339639186859131;-0.27703094482421875;biking
1684403117822008600;-2.2009782791137695;1.95810067653656;-0.08618783950805664;biking
1684403117842005000;-1.8145713806152344;1.476680040359497;0.04787850379943848;biking
1684403117862009300;-1.4024739265441895;0.9982994794845581;-0.2913113832473755;biking
1684403117882009300;-1.2287349700927734;0.6110556721687317;-0.19158720970153809;biking
1684403117902005000;-1.0168395042419434;0.01681286096572876;0.017535805702209473;biking
1684403117922007300;-0.31195545196533203;-0.6784369349479675;0.05516624450683594;biking
1684403117942008000;0.24544048309326172;-1.3370566368103027;0.6545193195343018;biking
1684403117962003000;0.4667949676513672;-1.75718092918396;0.7461695671081543;biking
1684403117982005800;0.5352210998535156;-1.957506775856018;0.43720412254333496;biking
1684403118002005500;0.5459671020507812;-2.265760660171509;0.9629543423652649;biking
1684403118022008300;0.9849739074707031;-2.799974203109741;0.5550473928451538;biking
1684403118042005000;1.6751832962036133;-3.421053647994995;0.9203934669494629;biking
1684403118062006000;2.41567325592041;-4.038470268249512;0.6282946467399597;biking
1684403118082006500;2.731229782104492;-4.175185680389404;0.4284447431564331;biking
1684403118102003500;2.821526527404785;-3.792710781097412;0.6263183355331421;biking
1684403118122005200;2.4418182373046875;-3.2413554191589355;0.6703218817710876;biking
1684403118142011000;1.8648195266723633;-2.4239354133605957;0.9536763429641724;biking
1684403118162007800;1.1544504165649414;-1.7369368076324463;0.8919013738632202;biking
1684403118182007300;0.46286678314208984;-1.7449487447738647;0.4641779065132141;biking
1684403118202005000;0.6266117095947266;-2.4065799713134766;0.16791236400604248;biking
1684403118222011000;1.1242828369140625;-2.9389660358428955;-0.33349788188934326;biking
1684403118242005000;2.1221818923950195;-3.2793538570404053;-0.6622979640960693;biking
1684403118262004500;2.4261436462402344;-2.9842684268951416;-0.265954852104187;biking
1684403118282003000;2.1280460357666016;-2.4521336555480957;-0.010001182556152344;biking
1684403118302009000;1.5650100708007812;-1.8633617162704468;-0.006984710693359375;biking
1684403118322012000;0.8258943557739258;-1.4385854005813599;-0.13508248329162598;biking
1684403118342011400;0.3788595199584961;-1.2380915880203247;-0.31560492515563965;biking
1684403118362007000;0.31165218353271484;-1.43271803855896;-0.4082564115524292;biking
1684403118382005500;0.0951681137084961;-1.9045796394348145;-0.22685670852661133;biking
1684403118402007300;-0.28070735931396484;-1.80391263961792;0.32411229610443115;biking
1684403118422007300;-0.06757450103759766;-1.0191676616668701;1.2530943155288696;biking
1684403118442012200;1.1877565383911133;-0.11703336238861084;0.1880795955657959;biking
1684403118462012400;1.997563362121582;0.07665407657623291;-1.0466526746749878;biking
1684403118482011400;1.9712839126586914;-0.18076658248901367;-0.20163404941558838;biking
1684403118502011400;1.9776058197021484;-0.2680295705795288;0.14280450344085693;biking
1684403118522008800;1.4436473846435547;-0.14771521091461182;-0.27846479415893555;biking
1684403118542006000;1.2890195846557617;-0.07165324687957764;-0.48090314865112305;biking
1684403118562014000;0.882908821105957;-0.18216228485107422;-0.37575018405914307;biking
1684403118582008000;0.8792476654052734;-0.31647562980651855;0.06675148010253906;biking
1684403118602008600;0.4353160858154297;-0.04133045673370361;0.1850491762161255;biking
1684403118622008600;0.3239402770996094;0.6665571928024292;0.02834022045135498;biking
1684403118642009900;-0.09717559814453125;1.2641704082489014;-0.6141653060913086;biking
1684403118662009000;-0.6490297317504883;1.8336814641952515;-0.8151201009750366;biking
1684403118682012200;-1.056483268737793;2.5235462188720703;-0.28646981716156006;biking
1684403118702006000;-1.1469879150390625;2.9050254821777344;0.4797351360321045;biking
1684403118722006000;-0.8630685806274414;3.4006423950195312;0.13035547733306885;biking
1684403118742010600;-1.152491569519043;3.4198403358459473;-0.703679084777832;biking
1684403118762014500;-1.781510353088379;2.9443607330322266;-0.25048530101776123;biking
1684403118782008300;-1.7680401802062988;2.7216882705688477;0.1506403684616089;biking
1684403118802011600;-2.2293295860290527;3.2223925590515137;-0.4452962875366211;biking
1684403118822004500;-2.880600929260254;3.575094223022461;-0.33223438262939453;biking
1684403118842009600;-3.4215831756591797;3.0935862064361572;-0.48342251777648926;biking
1684403118862004200;-2.997828483581543;2.7830047607421875;-0.5621049404144287;biking
1684403118882007800;-2.8581666946411133;2.6241614818573;-0.25664079189300537;biking
1684403118902006300;-2.9380359649658203;2.385256767272949;-0.2629455327987671;biking
1684403118922005000;-2.7063751220703125;2.139130115509033;-0.17091453075408936;biking
1684403118942005500;-2.081118583679199;1.6894557476043701;-0.25103628635406494;biking
1684403118962006800;-1.5447711944580078;1.185644507408142;0.08552992343902588;biking
1684403118982004200;-0.889714241027832;0.8174014687538147;-0.11619341373443604;biking
1684403119001997800;-0.6232280731201172;0.5565891861915588;-0.04792797565460205;biking
1684403119022000000;-0.7193078994750977;0.00010807812213897705;0.16595041751861572;biking
1684403119041996000;-0.7775850296020508;-0.5733699798583984;0.3048431873321533;biking
1684403119061998800;-0.5490207672119141;-1.0328295230865479;0.592433750629425;biking
1684403119082000000;-0.2823648452758789;-1.5236793756484985;0.6499766111373901;biking
1684403119101999400;0.4360637664794922;-2.070693016052246;0.4804881811141968;biking
1684403119122000400;1.1653127670288086;-2.66617751121521;1.0699827671051025;biking
1684403119141999600;1.7492389678955078;-3.1861953735351562;1.1499643325805664;biking
1684403119162002400;1.974472999572754;-3.5044126510620117;0.6161314249038696;biking
1684403119182035500;2.1276559829711914;-3.6226253509521484;0.7747495174407959;biking
1684403119202030000;2.139369010925293;-3.8959052562713623;0.5930334329605103;biking
1684403119222064000;1.9603614807128906;-3.9222023487091064;0.5213004350662231;biking
1684403119242089000;1.8445682525634766;-3.544416904449463;0.21081578731536865;biking
1684403119262025700;2.29679012298584;-2.750352382659912;0.3413563370704651;biking
1684403119282018300;2.8876142501831055;-2.030747175216675;0.40118473768234253;biking
1684403119302016500;2.663309097290039;-1.5634355545043945;-0.1352858543395996;biking
1684403119321993500;1.4763603210449219;-1.358948826789856;0.28861063718795776;biking
1684403119342017300;0.6380929946899414;-1.4976482391357422;0.21550899744033813;biking
1684403119362017300;0.9546184539794922;-1.9990298748016357;0.10277760028839111;biking
1684403119382002000;1.4882030487060547;-2.3109679222106934;0.1297588348388672;biking
1684403119402000600;1.5589275360107422;-2.3456239700317383;-0.030698299407958984;biking
1684403119422024000;1.1128625869750977;-2.3274784088134766;-0.33536195755004883;biking
1684403119442043400;0.7433586120605469;-2.3745322227478027;-0.5602198839187622;biking
1684403119462102300;0.6228752136230469;-2.4476985931396484;-0.5568559169769287;biking
1684403119482004700;0.2971515655517578;-2.5588839054107666;-0.27076148986816406;biking
1684403119502003000;-0.1015157699584961;-2.543376922607422;0.30840325355529785;biking
